arxiv_id,url,host,status,public,default_branch,pushed_at,size_kb,stars,archived,empty,note
2606.08301,huggingface.co/datasets/allenai/asta-summary-citation-counts,huggingface,200,True,,2026-07-20,,,,False,
2606.08671,github.com/Tencent/SkillHone,github,200,True,main,2026-07-09,946,99,False,False,
2606.08671,github.com/anthropics/skills,github,200,True,main,2026-07-24,4252,164152,False,False,
2606.09198,github.com/tjunlp-lab/MASS_,github,404,,,,,,,,not found or private
2606.09500,github.com/Aperivue/medsci-skills,github,200,True,main,2026-07-26,33462,218,False,False,
2606.09730,github.com/MiniMax-AI/MiniMax-M2,github,200,True,main,2025-11-13,1220,2599,False,False,
2606.09730,github.com/MiniMax-AI/MiniMax-M2.5,github,200,True,main,2026-03-09,2226,586,False,False,
2606.09730,huggingface.co/inclusionAI/Ring-2.6-1T,huggingface,200,True,,2026-06-17,,,,False,
2606.09748,github.com/sabharwalrishabh/Mu,github,404,,,,,,,,not found or private
2606.10806,github.com/DeepMathLLM/Moonshine,github,200,True,main,2026-07-25,2835,26,False,False,
2606.11337,github.com/hayoungjungg/SciConBench,github,200,True,main,2026-07-13,1822,5,False,False,
2606.11337,github.com/prefecthq/fastmcp,github,200,True,main,2026-07-24,56628,26843,False,False,
2606.11897,github.com/anthropics/skills,github,200,True,main,2026-07-24,4252,164152,False,False,
2606.12848,github.com/maxwell2732/hler-working-papers,github,200,True,main,2026-03-31,5818,81,False,False,
2606.13662,github.com/THU-Team-Eureka/EurekAgent,github,200,True,main,2026-07-22,18176,73,False,False,
2606.13662,github.com/algorithmicsuperintelligence/openevolve,github,200,True,main,2026-07-18,7116,6796,False,False,
2606.13662,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2606.13662,github.com/microsoft/playwright-mcp,github,200,True,main,2026-07-25,2056,35488,False,False,
2606.13710,github.com/IQuestLab/ote,github,200,True,main,2026-06-16,2412,0,False,False,
2606.13859,github.com/RichardLiuCoding/Publications,github,200,True,main,2026-07-21,77795,2,False,False,
2606.13859,github.com/RichardLiuCoding/aespm,github,200,True,main,2025-06-04,5723,19,False,False,
2606.15367,github.com/ScienceOne-AI/S1-DeepResearch,github,200,True,main,2026-07-02,39760,26,False,False,
2606.15367,github.com/UniPat-AI/UniScientist,github,200,True,main,2026-03-14,8616,168,False,False,
2606.15367,huggingface.co/ScienceOne-AI/S1-DeepResearch-32B,huggingface,200,True,,2026-07-02,,,,False,
2606.15367,huggingface.co/datasets/ScienceOne-AI/S1-DeepResearch-15k,huggingface,200,True,,2026-04-14,,,,False,
2606.15497,github.com/SakanaAI/AI-Scientist,github,200,True,main,2025-12-19,116533,14293,False,False,
2606.15497,github.com/SakanaAI/AI-Scientist-v2,github,200,True,main,2025-12-19,4558,6917,False,False,
2606.15497,github.com/Sea-Snell/grokking,github,200,True,main,2022-07-04,1912,90,False,False,
2606.15497,github.com/danielmamay/grokking,github,200,True,main,2026-05-02,993,44,False,False,
2606.15497,github.com/karpathy/nanoGPT,github,200,True,master,2025-11-12,981,61524,False,False,
2606.15497,github.com/kohpangwei/group_DRO,github,200,True,master,2023-01-03,2221,295,False,False,
2606.15931,github.com/CarlisleMa/deeprootv1,github,200,True,main,2026-06-13,1523,1,False,False,
2606.16133,github.com/DreamLufei/2d-mobility,github,200,True,main,2026-06-01,411,0,False,False,
2606.16133,github.com/DreamLufei/invDesMobility,github,200,True,main,2026-06-19,21062,0,False,False,
2606.17029,huggingface.co/datasets/OpenSciLM,huggingface,401,,,,,,,,
2606.17029,huggingface.co/datasets/inclusionAI,huggingface,401,,,,,,,,
2606.17076,github.com/CliDyn/cmip6_gpt,github,200,True,main,2026-06-10,59414,12,False,False,
2606.17076,github.com/qdrant/fa,github,404,,,,,,,,not found or private
2606.18191,github.com/ServiceNow/drflow,github,404,,,,,,,,not found or private
2606.22610,github.com/SequenxAI/PaperClaw,github,200,True,main,2026-06-26,23167,11,False,False,
2606.22866,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2606.22866,github.com/kiyoung98/HACO,github,200,True,main,2026-07-02,497,13,False,False,
2606.22866,github.com/kiyoung98/maskgxt,github,200,True,main,2026-06-26,2191,7,False,False,
2606.23175,github.com/seulig/g4,github,404,,,,,,,,not found or private
2606.23175,github.com/seulig/g4_agent_icml_2026,github,200,True,main,2026-06-12,38681,1,False,False,
2606.24894,github.com/BFTree/RWGBench,github,200,True,main,2026-07-08,20069,1,False,False,
2606.24965,github.com/autoworldrules/auto-world-rules,github,200,True,main,2026-05-14,12870,0,False,False,
2606.24965,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2606.24965,huggingface.co/Qwen/Qwen3-Coder-Next,huggingface,200,True,,2026-02-03,,,,False,
2606.24965,huggingface.co/deepseek-ai/deepseek-coder-33b-instruct,huggingface,200,True,,2024-03-07,,,,False,
2606.24965,huggingface.co/openai/gpt-oss-120b,huggingface,200,True,,2025-08-26,,,,False,
2606.25039,github.com/HKUST-KnowComp/NewtonBench,github,200,True,main,2026-02-27,4420,153,False,False,
2606.25039,github.com/gryaklab/mdbench,github,200,True,main,2026-03-24,4717,9,False,False,
2606.25039,github.com/jiangnanhugo/APPS-ODE,github,200,True,main,2026-01-29,61964,2,False,False,
2606.25039,github.com/scientific-discovery/LLM-ACES,github,200,True,main,2026-06-29,109,0,False,False,
2606.25039,github.com/sdascoli/odeformer,github,200,True,main,2024-08-15,41795,76,False,False,
2606.25198,github.com/a-antoniades/Heuresis,github,200,True,main,2026-07-01,3011,5,False,False,
2606.26246,github.com/assafelovic/gpt-,github,404,,,,,,,,not found or private
2606.26294,huggingface.co/datasets/TuringEnterprises,huggingface,401,,,,,,,,
2606.26448,github.com/akjagadish/autocog,github,404,,,,,,,,not found or private
2606.29717,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2606.29920,github.com/THU-KEG/RuVerBench,github,200,True,main,2026-07-11,14703,5,False,False,
2606.31478,github.com/JieMaMagic/SAGE.git,github,200,True,main,2026-07-02,8118,8,False,False,
2606.31651,gitlab.com/fars-a,other,,,,,,,,,unsupported host; needs manual check
2606.31651,huggingface.co/datasets/analemma-ai/fars-a-reviews,huggingface,200,True,,2026-06-12,,,,False,
2606.31831,github.com/crewAIInc/crewAI,github,200,True,main,2026-07-25,285117,56126,False,False,
2606.31831,github.com/langchain-ai/langgraph,github,200,True,main,2026-07-25,523998,38134,False,False,
2607.00924,github.com/datalab-to/marker,github,200,True,master,2026-07-20,21449,37852,False,False,
2607.00924,github.com/lamm-mit/graph-preflexor-grpo,github,200,True,main,2026-07-18,204656,10,False,False,
2607.00924,huggingface.co/datasets/lamm-mit,huggingface,401,,,,,,,,
2607.00924,huggingface.co/datasets/lamm-mit/graph_,huggingface,401,,,,,,,,
2607.00924,huggingface.co/lamm-mit/Graph-Preflexor-1.7b_08012026,huggingface,200,True,,2026-07-02,,,,False,
2607.00924,huggingface.co/lamm-mit/Graph-Preflexor-3b_08012026,huggingface,200,True,,2026-07-02,,,,False,
2607.01366,github.com/NVIDIA/NVFlare,github,200,True,main,2026-07-24,151022,952,False,False,
2607.01366,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2607.01639,github.com/GuanwenZeng/Jam-prints,github,200,True,main,2024-04-07,47678,1,False,False,
2607.01639,github.com/leiii/VisitationLaw,github,200,True,main,2022-06-08,32524,69,False,False,
2607.02520,github.com/raja21068/AutoResearch,github,200,True,main,2026-05-17,12543,2,False,False,
2607.02927,github.com/Stephen-gzk/VideoSearcher,github,200,True,main,2026-06-11,5,2,False,False,
2607.02927,huggingface.co/Stephengzk/VideoSearcher-8B,huggingface,200,True,,2026-06-11,,,,False,
2607.02927,huggingface.co/datasets/Stephengzk/VideoSearcher-Data,huggingface,401,,,,,,,,
2607.02944,github.com/langchain-ai/langchain,github,200,True,master,2026-07-25,585252,142585,False,False,
2607.03863,github.com/OpenLAIR/dr-claw,github,200,True,main,2026-07-16,108945,1038,False,False,
2607.04293,github.com/anomalyco/o,github,404,,,,,,,,not found or private
2607.05682,github.com/louiswang524/FirstResearch,github,200,True,main,2026-06-29,1892,0,False,False,
2607.07663,github.com/bamboodrift/recursive_self_improvement,github,404,,,,,,,,not found or private
2607.07779,github.com/google-deepmind/formal-conjectures,github,200,True,main,2026-07-25,6491,1143,False,False,
2607.07779,github.com/project-numina/aimo-progress-prize,github,200,True,main,2024-07-22,5523,495,False,False,
2607.07779,github.com/teorth/erdosproblems,github,200,True,main,2026-07-25,16712,790,False,False,
2607.07779,github.com/teorth/estimates,github,200,True,main,2026-06-24,8571,339,False,False,
2607.07779,huggingface.co/AI-MO/NuminaMath-CoT,huggingface,401,,,,,,,,
2607.10712,github.com/gyevnarb/indirect-data-poisoning,github,200,True,main,2026-07-14,3776,6,False,False,
2607.12301,github.com/ResearAI/DeepReviewer-v2,github,200,True,main,2026-04-28,22400,530,False,False,
2607.12301,github.com/karpathy/autoresearch,github,200,True,master,2026-03-26,530,92035,False,False,
2607.12301,github.com/smileformylove/XScientist,github,200,True,main,2026-07-19,15585,115,False,False,
2607.12301,github.com/wanshuiyin/Anti-Autoresearch,github,200,True,main,2026-07-14,1306,108,False,False,
2607.14097,github.com/czi-ai/GREmLN,github,200,True,main,2025-12-18,10043,38,False,False,
2607.14097,github.com/jab57/RegNetAgents,github,200,True,main,2026-06-27,288385,0,False,False,
2607.14178,github.com/ReasLab/ReasFlow.git,github,404,,,,,,,,not found or private
2607.14178,github.com/reaslab/ReasFlow.git,github,404,,,,,,,,not found or private
2607.16038,github.com/AGI4Sci/SciForge,github,200,True,gui,2026-07-25,194844,45,False,False,
2607.16038,github.com/AGI4Sci/m,github,404,,,,,,,,not found or private
2607.16038,github.com/AGI4Sci/molclaw,github,200,True,codex/sciforge-showcase,2026-07-15,74476,0,False,False,
2607.16038,github.com/AGI4Sci/molclaw.Phase,github,404,,,,,,,,not found or private
2607.16038,github.com/AGI4Sci/scenari,github,404,,,,,,,,not found or private
2607.16038,github.com/AGI4Sci/scenario-01-research-sprint,github,200,True,main,2026-07-05,192322,0,False,False,
2607.16848,github.com/crewAIInc/crewAI,github,200,True,main,2026-07-25,285117,56126,False,False,
2607.16848,github.com/milla-jovovich/mempalace,github,200,True,develop,2026-07-24,22365,57738,False,False,
2607.16848,github.com/opendatalab/MinerU,github,200,True,master,2026-07-25,158200,75704,False,False,
2607.16848,github.com/topoteretes/cognee,github,200,True,main,2026-07-25,221535,29325,False,False,
2607.16848,gitlab.com/quantellence/,other,,,,,,,,,unsupported host; needs manual check
2607.16848,gitlab.com/quantellence/research/scientific-,other,,,,,,,,,unsupported host; needs manual check
2607.17100,github.com/cxcscmu/Auto-Research-AI-Scientist,github,200,True,main,2026-07-19,1617,0,False,False,
2607.17762,github.com/algorithmicsuperintelligence/openevolve,github,200,True,main,2026-07-18,7116,6796,False,False,
2607.17762,github.com/nvlabs/the-ai-telco-engineer,github,200,True,main,2026-07-21,10431,110,False,False,
2607.18084,github.com/wzk1015/WorldCupArena,github,200,True,main,2026-07-22,37844,20,False,False,
2607.18235,github.com/akshat57/harness-generalization,github,200,True,main,2026-07-20,534,11,False,False,
2607.18235,github.com/algorithmicsuperintelligence/openevolve,github,200,True,main,2026-07-18,7116,6796,False,False,
2607.20891,github.com/bytedance/deer-,github,404,,,,,,,,not found or private
2607.21173,anonymous.4open.science/r/ARA-08DB,other,,,,,,,,,unsupported host; needs manual check
2607.21461,huggingface.co/collections/BAAI,huggingface,401,,,,,,,,
2601.10504,github.com/iNLP-Lab/DR-Arena,github,200,True,main,2026-07-08,38277,17,False,False,
2601.10504,github.com/pat310/google-trends-api,github,200,True,master,2022-11-25,2285,967,False,False,
2606.11926,github.com/RUC-NLPIR/Arbor,github,200,True,main,2026-07-12,38731,972,False,False,
2606.11926,github.com/anthropics/claude-code,github,200,True,main,2026-07-25,29243,139076,False,False,
2606.11926,github.com/openai/codex,github,200,True,main,2026-07-25,524391,101433,False,False,
